evento_id;_CarrierDelay;_WeatherDelay;_NASDelay
6106;107.0;1;23.00
6107;153.0;1;18.00
6108;107.0;1;18.00
6109;107.0;1;50.00
6110;107.0;1;21.00
6111;107.0;1;3.00
6112;107.0;1;9.00
6113;396.0;2;66.00
6114;296.0;2;7.00
6115;296.0;2;17.00
6116;523.0;3;7.00
6117;523.0;3;10.00
6118;523.0;3;11.00
6119;523.0;3;5.00
6120;473.0;2;18.00
6121;473.0;2;9.00
6122;473.0;2;60.00
6123;203.0;1;248.00
6124;203.0;1;79.00
6125;413.0;2;28.00
6126;175.0;1;22.00
6127;554.0;3;1.00
6128;554.0;3;21.00
6129;279.0;2;6.00
6130;363.0;2;7.00
6131;363.0;2;8.00
6132;104.0;1;56.00
6133;526.0;3;154.00
6134;526.0;3;18.00
6135;289.0;2;10.00
6136;526.0;3;38.00
6137;526.0;3;37.00
6138;84.0;1;22.00
6139;84.0;1;27.00
6140;84.0;1;13.00
6141;371.0;2;35.00
6142;127.0;1;4.00
6143;127.0;1;24.00
6144;523.0;3;36.00
6145;523.0;3;69.00
6146;203.0;1;26.00
6147;289.0;2;38.00
6148;289.0;2;36.00
6149;690.0;3;139.00
6150;690.0;3;106.00
6151;690.0;3;3.00
6152;372.0;2;9.00
6153;365.0;2;3.00
6154;365.0;2;6.00
6155;203.0;1;10.00
6156;365.0;2;30.00
6157;413.0;2;33.00
6158;413.0;2;21.00
6159;413.0;2;44.00
6160;198.0;1;60.00
6161;198.0;1;1.00
6162;198.0;1;452.00
6163;155.0;1;154.00
6164;155.0;1;86.00
6165;155.0;1;125.00
6166;155.0;1;9.00
6167;413.0;2;69.00
6168;413.0;2;26.00
6169;372.0;2;7.00
6170;372.0;2;3.00
6171;107.0;1;81.00
6172;406.0;2;26.00
6173;406.0;2;163.00
6174;107.0;1;62.00
6175;287.0;2;46.00
6176;287.0;2;18.00
6177;287.0;2;28.00
6178;287.0;2;52.00
6179;526.0;3;4.00
6180;282.0;2;4.00
6181;245.0;1;79.00
6182;335.0;2;5.00
6183;526.0;3;17.00
6184;526.0;3;60.00
6185;526.0;3;15.00
6186;526.0;3;1.00
6187;335.0;2;22.00
6188;198.0;1;115.00
6189;198.0;1;3.00
6190;526.0;3;145.00
6191;140.0;1;21.00
6192;140.0;1;43.00
6193;414.0;2;16.00
6194;191.0;1;14.00
6195;191.0;1;5.00
6196;414.0;2;46.00
6197;414.0;2;4.00
6198;414.0;2;9.00
6199;296.0;2;29.00
6200;296.0;2;1.00
6201;343.0;2;5.00
6202;413.0;2;65.00
6203;413.0;2;23.00
6204;287.0;2;12.00
6205;287.0;2;21.00
6206;364.0;2;26.00
6207;406.0;2;2.00
6208;406.0;2;16.00
6209;406.0;2;25.00
6210;201.0;1;8.00
6211;201.0;1;6.00
6212;201.0;1;75.00
6213;201.0;1;1.00
6214;201.0;1;25.00
6215;363.0;2;15.00
6216;289.0;2;406.00
6217;155.0;1;43.00
6218;155.0;1;13.00
6219;155.0;1;51.00
6220;155.0;1;12.00
6221;212.0;1;4.00
6222;212.0;1;48.00
6223;413.0;2;164.00
6224;203.0;1;24.00
6225;203.0;1;3.00
6226;130.0;1;22.00
6227;84.0;1;6.00
6228;212.0;1;35.00
6229;212.0;1;17.00
6230;196.0;1;1.00
6231;84.0;1;14.00
6232;196.0;1;2.00
6233;282.0;2;14.00
6234;282.0;2;3.00
6235;228.0;1;2.00
6236;282.0;2;54.00
6237;298.0;2;20.00
6238;372.0;2;21.00
6239;453.0;2;19.00
6240;453.0;2;61.00
6241;289.0;2;3.00
6242;212.0;1;5.00
6243;212.0;1;6.00
6244;212.0;1;14.00
6245;289.0;2;5.00
6246;289.0;2;13.00
6247;212.0;1;79.00
6248;84.0;1;54.00
6249;84.0;1;62.00
6250;84.0;1;8.00
6251;482.0;2;15.00
6252;482.0;2;4.00
6253;343.0;2;36.00
6254;311.0;2;23.00
6255;311.0;2;7.00
6256;311.0;2;21.00
6257;530.0;3;19.00
6258;453.0;2;26.00
6259;453.0;2;41.00
6260;119.0;1;10.00
6261;119.0;1;6.00
6262;212.0;1;19.00
6263;198.0;1;7.00
6264;298.0;2;5.00
6265;228.0;1;1.00
6266;228.0;1;98.00
6267;298.0;2;13.00
6268;298.0;2;1.00
6269;107.0;1;261.00
6270;88.0;1;296.00
6271;466.0;2;17.00
6272;466.0;2;6.00
6273;119.0;1;4.00
6274;444.0;2;24.00
6275;444.0;2;14.00
6276;444.0;2;7.00
6277;444.0;2;3.00
6278;444.0;2;2.00
6279;444.0;2;1.00
6280;192.0;1;25.00
6281;287.0;2;6.00
6282;88.0;1;6.00
6283;406.0;2;21.00
6284;406.0;2;4.00
6285;350.0;2;
6286;350.0;2;0.00
6287;119.0;1;16.00
6288;119.0;1;2.00
6289;119.0;1;37.00
6290;84.0;1;19.00
6291;84.0;1;20.00
6292;235.0;1;15.00
6293;235.0;1;11.00
6294;119.0;1;1.00
6295;90.0;1;10.00
6296;119.0;1;12.00
6297;119.0;1;24.00
6298;198.0;1;22.00
6299;198.0;1;47.00
6300;198.0;1;16.00
6301;177.0;1;1.00
6302;177.0;1;4.00
6303;177.0;1;33.00
6304;210.0;1;252.00
6305;210.0;1;354.00
6306;364.0;2;25.00
6307;364.0;2;44.00
6308;364.0;2;1.00
6309;364.0;2;12.00
6310;414.0;2;5.00
6311;281.0;2;27.00
6312;413.0;2;38.00
6313;241.0;1;0.00
6314;241.0;1;4.00
6315;281.0;2;18.00
6316;444.0;2;54.00
6317;371.0;2;144.00
6318;311.0;2;5.00
6319;311.0;2;149.00
6320;155.0;1;4.00
6321;155.0;1;5.00
6322;155.0;1;10.00
6323;55.0;1;6.00
6324;313.0;2;2.00
6325;313.0;2;
6326;313.0;2;0.00
6327;203.0;1;31.00
6328;84.0;1;55.00
6329;198.0;1;39.00
6330;198.0;1;30.00
6331;279.0;2;7.00
6332;279.0;2;63.00
6333;279.0;2;2.00
6334;279.0;2;288.00
6335;257.0;2;12.00
6336;119.0;1;40.00
6337;371.0;2;7.00
6338;371.0;2;6.00
6339;772.0;4;
6340;772.0;4;0.00
6341;772.0;4;18.00
6342;772.0;4;8.00
6343;772.0;4;13.00
6344;690.0;3;1.00
6345;690.0;3;54.00
6346;690.0;3;33.00
6347;690.0;3;10.00
6348;690.0;3;83.00
6349;690.0;3;36.00
6350;257.0;2;51.00
6351;523.0;3;38.00
6352;371.0;2;11.00
6353;371.0;2;17.00
6354;371.0;2;24.00
6355;371.0;2;29.00
6356;413.0;2;107.00
6357;413.0;2;96.00
6358;413.0;2;6.00
6359;99.0;1;2.00
6360;99.0;1;26.00
6361;99.0;1;74.00
6362;90.0;1;5.00
6363;557.0;3;4.00
6364;557.0;3;
6365;318.0;2;2.00
6366;318.0;2;6.00
6367;318.0;2;55.00
6368;557.0;3;13.00
6369;335.0;2;14.00
6370;335.0;2;17.00
6371;335.0;2;59.00
6372;201.0;1;19.00
6373;201.0;1;58.00
6374;201.0;1;28.00
6375;201.0;1;20.00
6376;257.0;2;2.00
6377;257.0;2;13.00
6378;257.0;2;15.00
6379;413.0;2;13.00
6380;413.0;2;67.00
6381;526.0;3;29.00
6382;155.0;1;139.00
6383;155.0;1;29.00
6384;55.0;1;3.00
6385;55.0;1;72.00
6386;690.0;3;4.00
6387;690.0;3;37.00
6388;690.0;3;8.00
6389;690.0;3;30.00
6390;690.0;3;18.00
6391;245.0;1;1.00
6392;177.0;1;15.00
6393;177.0;1;10.00
6394;228.0;1;31.00
6395;228.0;1;3.00
6396;140.0;1;5.00
6397;365.0;2;20.00
6398;365.0;2;42.00
6399;245.0;1;36.00
6400;245.0;1;16.00
6401;245.0;1;19.00
6402;245.0;1;18.00
6403;177.0;1;5.00
6404;177.0;1;30.00
6405;473.0;2;15.00
6406;473.0;2;16.00
6407;99.0;1;10.00
6408;530.0;3;2.00
6409;530.0;3;47.00
6410;526.0;3;26.00
6411;526.0;3;9.00
6412;282.0;2;160.00
6413;282.0;2;32.00
6414;203.0;1;34.00
6415;408.0;2;
6416;408.0;2;21.00
6417;408.0;2;162.00
6418;408.0;2;0.00
6419;408.0;2;17.00
6420;408.0;2;39.00
6421;489.0;2;
6422;157.0;1;5.00
6423;157.0;1;9.00
6424;483.0;2;0.00
6425;483.0;2;
6426;157.0;1;4.00
6427;1020.0;5;91.00
6428;660.0;3;
6429;1089.0;5;41.00
6430;364.0;2;38.00
6431;437.0;2;
6432;764.0;4;
6433;764.0;4;0.00
6434;897.0;4;0.00
6435;897.0;4;
6436;502.0;3;0.00
6437;502.0;3;18.00
6438;502.0;3;
6439;648.0;3;
6440;1020.0;5;2.00
6441;328.0;2;153.00
6442;427.0;2;2.00
6443;736.0;3;
6444;292.0;2;
6445;347.0;2;37.00
6446;292.0;2;0.00
6447;292.0;2;89.00
6448;762.0;4;20.00
6449;762.0;4;51.00
6450;762.0;4;32.00
6451;427.0;2;17.00
6452;323.0;2;
6453;648.0;3;0.00
6454;648.0;3;96.00
6455;754.0;4;
6456;588.0;3;1.00
6457;588.0;3;13.00
6458;214.0;1;29.00
6459;214.0;1;47.00
6460;214.0;1;8.00
6461;214.0;1;169.00
6462;214.0;1;45.00
6463;214.0;1;1.00
6464;214.0;1;26.00
6465;399.0;2;46.00
6466;214.0;1;13.00
6467;399.0;2;52.00
6468;427.0;2;11.00
6469;762.0;4;4.00
6470;489.0;2;0.00
6471;897.0;4;7.00
6472;406.0;2;19.00
6473;406.0;2;29.00
6474;406.0;2;20.00
6475;634.0;3;
6476;1251.0;6;
6477;1251.0;6;2.00
6478;1251.0;6;0.00
6479;1251.0;6;3.00
6480;1251.0;6;38.00
6481;1251.0;6;55.00
6482;910.0;4;
6483;910.0;4;4.00
6484;588.0;3;34.00
6485;335.0;2;6.00
6486;710.0;3;
6487;710.0;3;0.00
6488;292.0;2;73.00
6489;724.0;3;
6490;724.0;3;0.00
6491;1393.0;6;
6492;1393.0;6;0.00
6493;292.0;2;23.00
6494;489.0;2;37.00
6495;1214.0;5;16.00
6496;1214.0;5;
6497;1214.0;5;27.00
6498;1214.0;5;2.00
6499;1214.0;5;207.00
6500;405.0;2;0.00
6501;405.0;2;
6502;405.0;2;1.00
6503;1214.0;5;55.00
6504;1214.0;5;0.00
6505;1214.0;5;9.00
6506;1214.0;5;25.00
6507;502.0;3;70.00
6508;419.0;2;
6509;859.0;4;
6510;980.0;4;36.00
6511;980.0;4;31.00
6512;474.0;2;
6513;185.0;1;22.00
6514;1038.0;5;54.00
6515;1038.0;5;8.00
6516;1038.0;5;39.00
6517;1038.0;5;68.00
6518;323.0;2;0.00
6519;617.0;3;
6520;1038.0;5;51.00
6521;364.0;2;15.00
6522;364.0;2;123.00
6523;1158.0;5;89.00
6524;1158.0;5;130.00
6525;1158.0;5;64.00
6526;1158.0;5;45.00
6527;1158.0;5;6.00
6528;648.0;3;28.00
6529;489.0;2;2.00
6530;1023.0;5;
6531;500.0;3;1.00
6532;500.0;3;27.00
6533;500.0;3;4.00
6534;764.0;4;38.00
6535;665.0;3;
6536;335.0;2;47.00
6537;437.0;2;279.00
6538;431.0;2;87.00
6539;335.0;2;26.00
6540;1103.0;5;1.00
6541;157.0;1;33.00
6542;335.0;2;223.00
6543;888.0;4;1.00
6544;888.0;4;212.00
6545;292.0;2;17.00
6546;269.0;2;0.00
6547;269.0;2;
6548;269.0;2;9.00
6549;269.0;2;1.00
6550;969.0;4;
6551;335.0;2;301.00
6552;474.0;2;0.00
6553;474.0;2;104.00
6554;897.0;4;47.00
6555;897.0;4;9.00
6556;576.0;3;0.00
6557;576.0;3;6.00
6558;1066.0;5;
6559;1066.0;5;7.00
6560;1066.0;5;0.00
6561;948.0;4;
6562;948.0;4;1.00
6563;948.0;4;4.00
6564;948.0;4;7.00
6565;948.0;4;9.00
6566;948.0;4;49.00
6567;479.0;2;21.00
6568;816.0;4;
6569;335.0;2;38.00
6570;335.0;2;21.00
6571;957.0;4;
6572;1068.0;5;198.00
6573;1251.0;6;32.00
6574;1251.0;6;89.00
6575;651.0;3;65.00
6576;500.0;3;66.00
6577;500.0;3;166.00
6578;213.0;1;11.00
6579;479.0;2;9.00
6580;963.0;4;
6581;479.0;2;86.00
6582;126.0;1;
6583;126.0;1;0.00
6584;126.0;1;23.00
6585;126.0;1;3.00
6586;126.0;1;18.00
6587;500.0;3;171.00
6588;500.0;3;12.00
6589;500.0;3;37.00
6590;500.0;3;77.00
6591;500.0;3;110.00
6592;599.0;3;93.00
6593;427.0;2;1.00
6594;427.0;2;7.00
6595;859.0;4;0.00
6596;754.0;4;0.00
6597;364.0;2;33.00
6598;364.0;2;3.00
6599;599.0;3;213.00
6600;356.0;2;0.00
6601;356.0;2;
6602;1147.0;5;0.00
6603;1147.0;5;
6604;1147.0;5;27.00
6605;419.0;2;36.00
6606;594.0;3;117.00
6607;331.0;2;81.00
6608;331.0;2;29.00
6609;594.0;3;50.00
6610;802.0;4;
6611;754.0;4;3.00
6612;736.0;3;0.00
6613;576.0;3;118.00
6614;576.0;3;28.00
6615;617.0;3;23.00
6616;617.0;3;10.00
6617;1023.0;5;0.00
6618;1023.0;5;6.00
6619;1023.0;5;13.00
6620;405.0;2;33.00
6621;405.0;2;10.00
6622;605.0;3;
6623;888.0;4;24.00
6624;888.0;4;4.00
6625;500.0;3;24.00
6626;500.0;3;8.00
6627;335.0;2;7.00
6628;431.0;2;5.00
6629;547.0;3;45.00
6630;547.0;3;27.00
6631;963.0;4;0.00
6632;963.0;4;24.00
6633;1038.0;5;11.00
6634;1038.0;5;16.00
6635;1080.0;5;
6636;1080.0;5;60.00
6637;1080.0;5;0.00
6638;406.0;2;14.00
6639;406.0;2;75.00
6640;406.0;2;39.00
6641;737.0;3;16.00
6642;737.0;3;15.00
6643;969.0;4;1.00
6644;969.0;4;0.00
6645;969.0;4;25.00
6646;969.0;4;3.00
6647;502.0;3;78.00
6648;502.0;3;10.00
6649;737.0;3;
6650;737.0;3;0.00
6651;323.0;2;66.00
6652;364.0;2;18.00
6653;364.0;2;22.00
6654;364.0;2;70.00
6655;356.0;2;84.00
6656;356.0;2;49.00
6657;356.0;2;4.00
6658;356.0;2;8.00
6659;406.0;2;1.00
6660;406.0;2;5.00
6661;406.0;2;6.00
6662;737.0;3;19.00
6663;737.0;3;5.00
6664;651.0;3;18.00
6665;851.0;4;
6666;949.0;4;
6667;949.0;4;21.00
6668;949.0;4;25.00
6669;736.0;3;1.00
6670;736.0;3;2.00
6671;736.0;3;12.00
6672;489.0;2;36.00
6673;347.0;2;55.00
6674;347.0;2;7.00
6675;347.0;2;12.00
6676;719.0;3;50.00
6677;719.0;3;1.00
6678;675.0;3;10.00
6679;1035.0;5;
6680;406.0;2;28.00
6681;406.0;2;3.00
6682;980.0;4;78.00
6683;406.0;2;17.00
6684;323.0;2;6.00
6685;762.0;4;42.00
6686;762.0;4;5.00
6687;227.0;1;18.00
6688;1023.0;5;15.00
6689;335.0;2;13.00
6690;228.0;1;16.00
6691;764.0;4;14.00
6692;406.0;2;18.00
6693;660.0;3;0.00
6694;660.0;3;22.00
6695;660.0;3;18.00
6696;1020.0;5;15.00
6697;406.0;2;15.00
6698;406.0;2;54.00
6699;1066.0;5;79.00
6700;1066.0;5;22.00
6701;323.0;2;32.00
6702;323.0;2;1.00
6703;323.0;2;12.00
6704;213.0;1;130.00
6705;213.0;1;1.00
6706;406.0;2;42.00
6707;910.0;4;0.00
6708;213.0;1;34.00
6709;594.0;3;49.00
6710;323.0;2;103.00
6711;1035.0;5;0.00
6712;888.0;4;3.00
6713;237.0;1;13.00
6714;502.0;3;27.00
6715;502.0;3;2.00
6716;736.0;3;10.00
6717;500.0;3;40.00
6718;1147.0;5;4.00
6719;634.0;3;45.00
6720;634.0;3;0.00
6721;634.0;3;9.00
6722;405.0;2;5.00
6723;613.0;3;2.00
6724;613.0;3;
6725;613.0;3;0.00
6726;613.0;3;3.00
6727;613.0;3;212.00
6728;419.0;2;0.00
6729;419.0;2;67.00
6730;419.0;2;12.00
6731;483.0;2;18.00
6732;1080.0;5;137.00
6733;859.0;4;15.00
6734;851.0;4;0.00
6735;851.0;4;18.00
6736;347.0;2;21.00
6737;347.0;2;23.00
6738;474.0;2;46.00
6739;474.0;2;388.00
6740;474.0;2;85.00
6741;1020.0;5;22.00
6742;825.0;4;252.00
6743;1147.0;5;17.00
6744;1147.0;5;22.00
6745;1147.0;5;7.00
6746;328.0;2;53.00
6747;126.0;1;12.00
6748;126.0;1;56.00
6749;96.0;1;18.00
6750;96.0;1;10.00
6751;90.0;1;16.00
6752;313.0;2;4.00
6753;444.0;2;6.00
6754;444.0;2;21.00
6755;292.0;2;74.00
6756;292.0;2;11.00
6757;313.0;2;136.00
6758;289.0;2;89.00
6759;289.0;2;47.00
6760;1325.0;6;15.00
6761;196.0;1;12.00
6762;347.0;2;102.00
6763;437.0;2;0.00
6764;437.0;2;7.00
6765;972.0;4;
6766;972.0;4;0.00
6767;972.0;4;36.00
6768;157.0;1;46.00
6769;764.0;4;26.00
6770;562.0;3;1.00
6771;576.0;3;16.00
6772;675.0;3;17.00
6773;562.0;3;22.00
6774;764.0;4;30.00
6775;427.0;2;40.00
6776;762.0;4;16.00
6777;762.0;4;28.00
6778;762.0;4;43.00
6779;764.0;4;2.00
6780;764.0;4;34.00
6781;1020.0;5;34.00
6782;588.0;3;39.00
6783;588.0;3;10.00
6784;588.0;3;47.00
6785;280.0;2;13.00
6786;280.0;2;16.00
6787;280.0;2;12.00
6788;1325.0;6;39.00
6789;980.0;4;1.00
6790;500.0;3;69.00
6791;335.0;2;40.00
6792;347.0;2;53.00
6793;347.0;2;14.00
6794;479.0;2;46.00
6795;754.0;4;37.00
6796;1099.0;5;
6797;1099.0;5;0.00
6798;754.0;4;2.00
6799;588.0;3;97.00
6800;119.0;1;18.00
6801;119.0;1;31.00
6802;347.0;2;1.00
6803;1099.0;5;85.00
6804;588.0;3;142.00
6805;588.0;3;17.00
6806;588.0;3;11.00
6807;588.0;3;32.00
6808;588.0;3;26.00
6809;405.0;2;31.00
6810;405.0;2;9.00
6811;659.0;3;
6812;659.0;3;0.00
6813;157.0;1;2.00
6814;157.0;1;83.00
6815;157.0;1;3.00
6816;719.0;3;81.00
6817;500.0;3;74.00
6818;964.0;4;7.00
6819;762.0;4;23.00
6820;479.0;2;17.00
6821;479.0;2;8.00
6822;207.0;1;
6823;207.0;1;26.00
6824;207.0;1;0.00
6825;207.0;1;47.00
6826;207.0;1;36.00
6827;207.0;1;23.00
6828;1038.0;5;10.00
6829;1023.0;5;21.00
6830;1023.0;5;1.00
6831;213.0;1;23.00
6832;500.0;3;36.00
6833;1325.0;6;1.00
6834;1325.0;6;10.00
6835;1325.0;6;40.00
6836;897.0;4;76.00
6837;588.0;3;21.00
6838;335.0;2;8.00
6839;474.0;2;21.00
6840;474.0;2;16.00
6841;474.0;2;18.00
6842;742.0;3;31.00
6843;742.0;3;81.00
6844;742.0;3;2.00
6845;742.0;3;24.00
6846;808.0;4;110.00
6847;204.0;1;116.00
6848;496.0;2;
6849;1256.0;6;
6850;306.0;2;
6851;867.0;4;21.00
6852;1010.0;5;
6853;296.0;2;9.00
6854;238.0;1;
6855;640.0;3;
6856;200.0;1;93.00
6857;200.0;1;19.00
6858;200.0;1;7.00
6859;1183.0;5;
6860;184.0;1;39.00
6861;1183.0;5;24.00
6862;818.0;4;
6863;563.0;3;
6864;254.0;2;
6865;238.0;1;0.00
6866;200.0;1;
6867;660.0;3;14.00
6868;942.0;4;
6869;296.0;2;23.00
6870;818.0;4;0.00
6871;362.0;2;
6872;335.0;2;79.00
6873;1183.0;5;17.00
6874;866.0;4;0.00
6875;1256.0;6;26.00
6876;1256.0;6;21.00
6877;395.0;2;
6878;866.0;4;17.00
6879;866.0;4;
6880;254.0;2;151.00
6881;1183.0;5;38.00
6882;1183.0;5;28.00
6883;818.0;4;1.00
6884;238.0;1;21.00
6885;238.0;1;17.00
6886;1080.0;5;51.00
6887;200.0;1;0.00
6888;1012.0;5;
6889;707.0;3;14.00
6890;707.0;3;
6891;1256.0;6;12.00
6892;867.0;4;11.00
6893;867.0;4;10.00
6894;660.0;3;32.00
6895;474.0;2;52.00
6896;474.0;2;37.00
6897;866.0;4;12.00
6898;474.0;2;11.00
6899;1256.0;6;0.00
6900;1256.0;6;5.00
6901;399.0;2;106.00
6902;399.0;2;62.00
6903;280.0;2;48.00
6904;280.0;2;105.00
6905;866.0;4;25.00
6906;866.0;4;36.00
6907;184.0;1;11.00
6908;231.0;1;
6909;496.0;2;0.00
6910;660.0;3;16.00
6911;660.0;3;29.00
6912;155.0;1;19.00
6913;640.0;3;23.00
6914;479.0;2;20.00
6915;184.0;1;20.00
6916;184.0;1;35.00
6917;942.0;4;14.00
6918;942.0;4;22.00
6919;1080.0;5;18.00
6920;1080.0;5;38.00
6921;1256.0;6;25.00
6922;1256.0;6;24.00
6923;496.0;2;84.00
6924;296.0;2;45.00
6925;483.0;2;5.00
6926;362.0;2;98.00
6927;431.0;2;110.00
6928;214.0;1;19.00
6929;1010.0;5;0.00
6930;866.0;4;61.00
6931;1010.0;5;173.00
6932;214.0;1;30.00
6933;483.0;2;6.00
6934;866.0;4;21.00
6935;659.0;3;9.00
6936;1183.0;5;0.00
6937;563.0;3;5.00
6938;304.0;2;54.00
6939;231.0;1;0.00
6940;474.0;2;29.00
6941;563.0;3;0.00
6942;479.0;2;4.00
6943;479.0;2;77.00
6944;640.0;3;0.00
6945;254.0;2;10.00
6946;184.0;1;83.00
6947;238.0;1;96.00
6948;238.0;1;79.00
6949;238.0;1;65.00
6950;660.0;3;34.00
6951;942.0;4;0.00
6952;1080.0;5;3.00
6953;1256.0;6;1.00
6954;496.0;2;17.00
6955;818.0;4;22.00
6956;660.0;3;6.00
6957;362.0;2;0.00
6958;474.0;2;12.00
6959;399.0;2;68.00
6960;1010.0;5;1.00
6961;866.0;4;2.00
6962;1010.0;5;5.00
6963;474.0;2;10.00
6964;395.0;2;0.00
6965;659.0;3;26.00
6966;254.0;2;0.00
6967;214.0;1;83.00
6968;660.0;3;51.00
6969;660.0;3;38.00
6970;660.0;3;3.00
6971;1010.0;5;4.00
6972;483.0;2;14.00
6973;200.0;1;3.00
6974;640.0;3;21.00
6975;563.0;3;8.00
6976;660.0;3;25.00
6977;1012.0;5;38.00
6978;1012.0;5;30.00
6979;1080.0;5;5.00
6980;280.0;2;9.00
6981;640.0;3;15.00
6982;563.0;3;11.00
6983;414.0;2;52.00
6984;818.0;4;6.00
6985;496.0;2;78.00
6986;1010.0;5;16.00
6987;866.0;4;4.00
6988;214.0;1;71.00
6989;214.0;1;41.00
6990;254.0;2;28.00
6991;296.0;2;34.00
6992;479.0;2;121.00
6993;818.0;4;62.00
6994;214.0;1;18.00
6995;254.0;2;34.00
6996;660.0;3;8.00
6997;1080.0;5;44.00
6998;335.0;2;80.00
6999;867.0;4;43.00
7000;1256.0;6;9.00
7001;399.0;2;162.00
7002;214.0;1;4.00
7003;407.0;2;
7004;610.0;3;
7005;1010.0;5;18.00
7006;214.0;1;188.00
7007;214.0;1;10.00
7008;479.0;2;18.00
7009;214.0;1;16.00
7010;563.0;3;56.00
7011;563.0;3;40.00
7012;200.0;1;26.00
7013;640.0;3;67.00
7014;479.0;2;30.00
7015;818.0;4;19.00
7016;399.0;2;53.00
7017;812.0;4;10.00
7018;399.0;2;118.00
7019;184.0;1;51.00
7020;184.0;1;138.00
7021;184.0;1;74.00
7022;200.0;1;12.00
7023;1012.0;5;6.00
7024;479.0;2;103.00
7025;640.0;3;312.00
7026;479.0;2;161.00
7027;867.0;4;73.00
7028;867.0;4;105.00
7029;1080.0;5;17.00
7030;340.0;2;
7031;264.0;2;
7032;833.0;4;
7033;818.0;4;87.00
7034;301.0;2;
7035;629.0;3;
7036;667.0;3;
7037;828.0;4;
7038;610.0;3;0.00
7039;828.0;4;24.00
7040;828.0;4;21.00
7041;509.0;3;
7042;1368.0;6;0.00
7043;187.0;1;127.00
7044;184.0;1;22.00
7045;1220.0;5;
7046;187.0;1;12.00
7047;456.0;2;
7048;340.0;2;45.00
7049;740.0;3;160.00
7050;264.0;2;34.00
7051;509.0;3;15.00
7052;629.0;3;69.00
7053;828.0;4;83.00
7054;500.0;3;138.00
7055;214.0;1;28.00
7056;508.0;3;
7057;1368.0;6;
7058;740.0;3;75.00
7059;479.0;2;36.00
7060;340.0;2;0.00
7061;187.0;1;37.00
7062;888.0;4;71.00
7063;155.0;1;91.00
7064;1010.0;5;21.00
7065;201.0;1;44.00
7066;184.0;1;30.00
7067;238.0;1;9.00
7068;833.0;4;0.00
7069;660.0;3;30.00
7070;264.0;2;0.00
7071;833.0;4;48.00
7072;479.0;2;41.00
7073;1047.0;5;30.00
7074;610.0;3;12.00
7075;1220.0;5;0.00
7076;419.0;2;210.00
7077;335.0;2;18.00
7078;301.0;2;22.00
7079;1041.0;5;25.00
7080;1041.0;5;32.00
7081;231.0;1;96.00
7082;828.0;4;65.00
7083;610.0;3;47.00
7084;612.0;3;45.00
7085;659.0;3;18.00
7086;231.0;1;70.00
7087;509.0;3;0.00
7088;866.0;4;42.00
7089;866.0;4;58.00
7090;740.0;3;52.00
7091;740.0;3;35.00
7092;301.0;2;21.00
7093;544.0;3;50.00
7094;479.0;2;16.00
7095;828.0;4;16.00
7096;483.0;2;30.00
7097;802.0;4;0.00
7098;453.0;2;37.00
7099;264.0;2;67.00
7100;264.0;2;79.00
7101;660.0;3;142.00
7102;254.0;2;50.00
7103;254.0;2;31.00
7104;301.0;2;2.00
7105;407.0;2;0.00
7106;187.0;1;17.00
7107;802.0;4;63.00
7108;238.0;1;12.00
7109;660.0;3;26.00
7110;231.0;1;17.00
7111;1368.0;6;54.00
7112;610.0;3;20.00
7113;867.0;4;54.00
7114;867.0;4;19.00
7115;238.0;1;7.00
7116;942.0;4;31.00
7117;942.0;4;34.00
7118;629.0;3;0.00
7119;306.0;2;0.00
7120;610.0;3;36.00
7121;155.0;1;15.00
7122;231.0;1;31.00
7123;453.0;2;13.00
7124;500.0;3;55.00
7125;544.0;3;76.00
7126;508.0;3;0.00
7127;818.0;4;17.00
7128;888.0;4;28.00
7129;888.0;4;15.00
7130;155.0;1;98.00
7131;231.0;1;20.00
7132;659.0;3;92.00
7133;238.0;1;14.00
7134;238.0;1;4.00
7135;238.0;1;31.00
7136;453.0;2;14.00
7137;453.0;2;15.00
7138;231.0;1;164.00
7139;231.0;1;41.00
7140;231.0;1;33.00
7141;942.0;4;16.00
7142;818.0;4;26.00
7143;301.0;2;0.00
7144;292.0;2;8.00
7145;254.0;2;22.00
7146;153.0;1;36.00
7147;828.0;4;0.00
7148;665.0;3;0.00
7149;453.0;2;11.00
7150;818.0;4;36.00
7151;659.0;3;16.00
7152;541.0;3;10.00
7153;254.0;2;29.00
7154;1256.0;6;28.00
7155;610.0;3;10.00
7156;280.0;2;171.00
7157;612.0;3;48.00
7158;238.0;1;5.00
7159;1220.0;5;192.00
7160;187.0;1;31.00
7161;660.0;3;5.00
7162;942.0;4;19.00
7163;942.0;4;26.00
7164;667.0;3;0.00
7165;254.0;2;189.00
7166;509.0;3;85.00
7167;431.0;2;283.00
7168;479.0;2;76.00
7169;414.0;2;168.00
7170;184.0;1;179.00
7171;362.0;2;228.00
7172;335.0;2;72.00
7173;544.0;3;77.00
7174;640.0;3;261.00
7175;1010.0;5;31.00
7176;544.0;3;23.00
7177;200.0;1;170.00
7178;479.0;2;154.00
7179;184.0;1;46.00
7180;184.0;1;12.00
7181;474.0;2;65.00
7182;184.0;1;202.00
7183;942.0;4;73.00
7184;496.0;2;71.00
7185;496.0;2;98.00
7186;1183.0;5;53.00
7187;184.0;1;60.00
7188;280.0;2;53.00
7189;1010.0;5;61.00
